,is_canceled,lead_time,arrival_date_year,arrival_date_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,booking_changes,days_in_waiting_list,adr,required_car_parking_spaces,total_of_special_requests,total_nights,long_stay_flag,total_guests,guests_per_night,special_requests_per_guest,has_special_request,country_encoded,non_refund,reservation_match,is_resort,meal_encoded,market_segment_encoded,customer_type_encoded,distribution_channel_encoded
29194,1,175,2017,5,0,1,1,0.0,0,0,0,0,0,0,90.0,0,0,1,0,1.0,1.0,0.0,0,121,1,1,0,1,6,3,3
29195,1,81,2017,4,1,3,2,0.0,0,0,0,0,0,0,112.5,0,2,4,0,2.0,0.5,1.0,1,38,0,1,0,0,5,3,3
29196,0,204,2017,4,2,2,2,0.0,0,0,0,0,0,0,83.0,0,2,4,0,2.0,0.5,1.0,1,53,0,1,1,1,5,1,3
29197,1,149,2016,8,2,2,2,0.0,0,0,0,0,0,0,85.5,0,0,4,0,2.0,0.5,0.0,0,53,0,1,0,0,5,3,3
29198,0,65,2015,9,2,2,2,0.0,0,0,0,0,0,0,129.2,0,0,4,0,2.0,0.5,0.0,0,59,0,0,0,1,4,2,3
29199,0,137,2017,3,1,1,2,0.0,0,0,0,0,0,0,80.0,0,1,2,0,2.0,1.0,0.5,1,70,0,1,0,1,6,1,3
29200,0,186,2017,1,2,5,2,0.0,0,0,0,0,1,0,51.6,0,0,7,0,2.0,0.2857142857142857,0.0,0,66,0,1,1,1,5,3,3
29201,0,3,2017,5,0,1,1,0.0,0,1,0,2,0,0,105.0,0,1,1,0,1.0,1.0,1.0,1,121,0,1,1,1,5,3,3
29202,0,182,2016,6,2,5,2,0.0,0,0,0,0,0,0,54.9,0,0,7,0,2.0,0.2857142857142857,0.0,0,41,0,1,1,1,4,3,3
29203,0,206,2016,10,2,2,1,0.0,0,0,0,0,0,0,109.8,0,3,4,0,1.0,0.25,3.0,1,53,0,1,0,1,5,3,3
29204,1,51,2016,12,0,4,2,1.0,0,0,0,0,0,0,103.7,0,2,4,0,3.0,0.75,0.6666666666666666,1,46,0,1,0,1,5,3,3
29205,0,131,2016,12,2,3,1,0.0,0,0,0,0,0,0,37.8,0,2,5,0,1.0,0.2,2.0,1,53,0,1,1,1,5,3,3
29206,1,174,2016,5,2,5,2,0.0,0,0,0,0,0,0,65.7,0,0,7,0,2.0,0.2857142857142857,0.0,0,121,0,1,1,1,5,3,3
29207,1,5,2015,8,1,4,2,0.0,0,0,0,0,0,0,90.0,0,0,5,0,2.0,0.4,0.0,0,121,0,1,0,1,5,2,3
29208,0,1,2015,12,0,1,1,0.0,0,0,0,0,1,0,36.96,0,0,1,0,1.0,1.0,0.0,0,121,0,1,1,1,5,0,3
29209,1,302,2017,6,2,4,2,0.0,0,0,0,0,0,0,109.8,0,2,6,0,2.0,0.3333333333333333,1.0,1,53,0,1,0,1,5,3,3
29210,0,5,2016,1,1,3,2,0.0,0,0,0,0,2,0,68.0,0,0,4,0,2.0,0.5,0.0,0,121,0,1,1,2,6,1,1
29211,0,14,2017,7,0,2,1,0.0,0,0,0,0,0,0,160.0,0,1,2,0,1.0,0.5,1.0,1,50,0,1,0,1,5,3,3
29212,0,24,2016,5,2,3,1,0.0,0,0,0,0,0,0,95.0,0,1,5,0,1.0,0.2,1.0,1,149,0,1,0,1,2,3,1
29213,1,31,2017,6,0,2,2,0.0,0,0,0,0,0,0,150.0,0,0,2,0,2.0,1.0,0.0,0,50,0,1,0,0,5,3,3
29214,0,9,2016,6,0,2,3,0.0,0,0,0,0,0,0,177.0,0,2,2,0,3.0,1.5,0.6666666666666666,1,75,0,1,0,1,5,3,3
29215,0,12,2015,9,1,1,2,0.0,0,0,0,0,0,0,200.0,0,1,2,0,2.0,1.0,0.5,1,149,0,1,0,1,1,3,0
29216,1,135,2017,4,2,0,2,0.0,0,0,0,0,0,0,90.0,0,0,2,0,2.0,1.0,0.0,0,121,1,1,0,1,6,3,3
29217,0,39,2015,10,2,2,2,0.0,0,0,0,0,0,0,58.0,0,0,4,0,2.0,0.5,0.0,0,66,0,1,1,1,5,3,3
29218,0,2,2017,2,1,0,3,0.0,0,0,0,0,0,0,96.0,0,0,1,0,3.0,3.0,0.0,0,46,0,1,1,1,1,3,0
29219,1,75,2017,6,2,1,3,0.0,0,0,0,0,0,0,216.0,0,0,3,0,3.0,1.0,0.0,0,38,0,1,0,1,5,3,3
29220,0,68,2015,9,0,2,2,0.0,0,0,0,0,0,0,65.0,0,0,2,0,2.0,1.0,0.0,0,50,0,1,0,1,4,1,3
29221,1,31,2016,2,1,1,2,0.0,0,0,0,0,0,0,72.8,0,2,2,0,2.0,1.0,1.0,1,66,0,1,0,1,5,3,3
29222,0,0,2016,11,0,1,1,1.0,0,0,0,0,1,0,73.0,0,0,1,0,2.0,2.0,0.0,0,121,0,1,1,2,1,3,0
29223,0,151,2016,10,2,3,2,0.0,0,0,0,0,1,0,91.48,0,2,5,0,2.0,0.4,1.0,1,53,0,1,0,1,5,3,3
29224,0,162,2016,7,0,4,2,0.0,0,0,0,0,0,0,99.45,0,1,4,0,2.0,0.5,0.5,1,50,0,1,0,1,5,3,3
29225,1,186,2017,5,0,2,2,0.0,0,0,0,0,0,0,130.0,0,0,2,0,2.0,1.0,0.0,0,121,1,1,0,1,6,3,3
29226,0,2,2017,2,1,3,2,0.0,0,0,0,0,0,0,74.8,0,0,4,0,2.0,0.5,0.0,0,50,0,1,0,0,5,3,3
29227,0,3,2015,10,1,2,2,0.0,0,0,0,0,0,0,123.0,0,0,3,0,2.0,0.6666666666666666,0.0,0,50,0,1,0,1,2,3,1
29228,0,34,2017,2,1,3,2,0.0,0,0,0,0,0,0,70.0,0,0,4,0,2.0,0.5,0.0,0,53,0,1,0,1,1,3,0
29229,1,282,2016,6,2,5,2,0.0,0,0,0,0,0,0,140.0,0,1,7,0,2.0,0.2857142857142857,0.5,1,121,0,1,1,2,5,3,3
29230,0,34,2016,9,1,0,2,0.0,0,0,0,0,0,0,117.0,0,0,1,0,2.0,2.0,0.0,0,38,0,1,0,1,5,3,3
29231,1,118,2017,8,2,5,2,0.0,0,0,0,0,0,0,193.0,0,1,7,0,2.0,0.2857142857142857,0.5,1,92,0,1,0,2,5,3,3
29232,1,237,2017,4,2,2,2,0.0,0,0,0,0,0,0,113.4,0,0,4,0,2.0,0.5,0.0,0,50,0,1,0,1,5,3,3
29233,0,195,2017,8,1,2,2,0.0,0,0,0,0,0,0,80.1,0,0,3,0,2.0,0.6666666666666666,0.0,0,50,0,1,0,0,4,3,3
29234,1,13,2016,4,2,2,2,0.0,0,0,0,0,0,0,120.0,0,0,4,0,2.0,0.5,0.0,0,50,0,1,0,1,5,3,3
29235,0,61,2017,1,2,4,2,0.0,0,0,0,0,0,0,101.43,0,1,6,0,2.0,0.3333333333333333,0.5,1,25,0,1,0,1,5,3,3
29236,0,46,2017,6,1,1,2,0.0,0,0,0,0,0,0,150.0,0,1,2,0,2.0,1.0,0.5,1,38,0,1,0,1,5,3,3
29237,0,151,2016,1,0,3,1,0.0,0,0,0,0,3,63,70.67,0,0,3,0,1.0,0.3333333333333333,0.0,0,121,0,1,0,1,4,1,3
29238,1,87,2016,5,2,5,2,0.0,0,0,0,0,0,0,73.0,0,0,7,0,2.0,0.2857142857142857,0.0,0,121,0,1,1,1,5,3,3
29239,0,0,2016,7,0,1,1,0.0,0,0,0,0,0,0,79.0,0,0,1,0,1.0,1.0,0.0,0,121,0,1,0,1,3,3,1
29240,0,50,2016,1,2,3,2,0.0,0,0,0,0,0,0,75.95,0,1,5,0,2.0,0.4,0.5,1,12,0,1,0,1,5,3,3
29241,1,179,2016,8,0,3,2,0.0,0,0,0,0,0,0,91.5,0,0,3,0,2.0,0.6666666666666666,0.0,0,109,0,1,0,0,5,3,3
29242,0,53,2016,6,1,2,2,0.0,0,0,0,0,0,0,65.0,0,1,3,0,2.0,0.6666666666666666,0.5,1,121,0,1,0,1,6,1,3
29243,1,210,2015,10,1,3,2,0.0,0,0,0,0,0,0,86.0,0,0,4,0,2.0,0.5,0.0,0,121,0,1,0,2,4,1,3
29244,0,9,2015,9,0,2,2,0.0,0,0,0,0,0,0,128.5,0,1,2,0,2.0,1.0,0.5,1,12,0,1,0,1,5,2,3
29245,0,30,2017,1,1,3,2,0.0,0,0,0,0,0,0,54.71,0,1,4,0,2.0,0.5,0.5,1,38,0,1,0,0,5,3,3
29246,0,22,2016,10,1,3,3,0.0,0,0,0,0,0,0,213.0,0,0,4,0,3.0,0.75,0.0,0,25,0,1,0,1,5,3,3
29247,1,56,2016,11,1,5,2,0.0,0,0,0,0,0,0,55.8,0,1,6,0,2.0,0.3333333333333333,0.5,1,53,0,1,1,1,5,3,3
29248,0,117,2017,5,2,2,3,0.0,0,0,0,0,0,0,171.0,0,1,4,0,3.0,0.75,0.3333333333333333,1,12,0,1,0,1,5,3,3
29249,0,7,2016,3,2,5,1,0.0,0,0,0,0,0,0,76.86,1,0,7,0,1.0,0.14285714285714285,0.0,0,50,0,1,1,1,5,3,3
29250,0,7,2017,2,1,3,2,0.0,0,0,0,0,0,0,77.6,0,0,4,0,2.0,0.5,0.0,0,50,0,1,0,1,5,3,3
29251,0,26,2017,1,0,4,2,0.0,0,0,0,0,0,0,67.58,0,0,4,0,2.0,0.5,0.0,0,9,0,1,0,0,5,3,3
29252,0,245,2016,9,3,7,2,0.0,0,0,0,0,0,0,82.0,0,0,10,1,2.0,0.2,0.0,0,30,0,1,1,2,6,1,3
29253,0,2,2015,9,0,3,1,0.0,0,0,0,0,0,0,58.5,0,0,3,0,1.0,0.3333333333333333,0.0,0,50,0,1,1,2,4,1,3
29254,1,336,2015,9,0,2,2,0.0,0,0,1,0,0,0,101.5,0,0,2,0,2.0,1.0,0.0,0,121,1,1,0,2,4,1,3
29255,1,161,2017,8,1,2,2,2.0,0,0,0,0,1,0,300.0,0,1,3,0,4.0,1.3333333333333333,0.25,1,149,0,1,1,1,5,3,3
29256,1,6,2016,12,1,3,2,0.0,0,0,0,0,0,0,66.3,0,0,4,0,2.0,0.5,0.0,0,64,0,1,0,0,5,3,3
29257,1,172,2016,6,0,2,1,0.0,0,0,0,0,0,0,95.0,0,0,2,0,1.0,0.5,0.0,0,121,0,1,0,1,4,1,3
29258,0,108,2016,3,2,5,2,0.0,0,0,0,0,1,0,75.99,0,1,7,0,2.0,0.2857142857142857,0.5,1,25,0,1,0,1,1,1,0
29259,0,286,2016,6,1,3,2,0.0,0,0,0,0,1,0,85.5,0,2,4,0,2.0,0.5,1.0,1,53,0,0,1,1,5,3,3
29260,0,1,2015,12,1,3,2,0.0,0,0,0,0,0,0,115.0,0,1,4,0,2.0,0.5,0.5,1,50,0,1,0,1,1,3,0
29261,0,70,2016,4,2,1,2,0.0,0,0,0,0,0,0,99.3,0,0,3,0,2.0,0.6666666666666666,0.0,0,121,0,1,0,1,5,3,3
29262,1,134,2017,6,0,4,3,0.0,0,0,0,0,1,0,175.5,0,0,4,0,3.0,0.75,0.0,0,50,0,1,0,1,5,3,3
29263,1,213,2017,7,2,3,2,0.0,0,0,0,0,2,0,107.82,0,1,5,0,2.0,0.4,0.5,1,38,0,1,0,0,5,3,3
29264,1,80,2017,3,0,2,2,0.0,0,0,0,0,0,0,90.0,0,0,2,0,2.0,1.0,0.0,0,121,1,1,0,1,4,3,3
29265,0,27,2017,5,1,0,1,1.0,0,0,0,0,1,0,169.0,0,1,1,0,2.0,2.0,0.5,1,50,0,1,0,1,5,3,3
29266,0,100,2016,2,2,1,2,0.0,0,0,0,0,0,0,38.32,0,1,3,0,2.0,0.6666666666666666,0.5,1,66,0,1,1,1,1,3,0
29267,0,89,2017,5,2,2,2,0.0,0,0,0,0,2,0,100.0,0,2,4,0,2.0,0.5,1.0,1,53,0,1,1,1,1,3,0
29268,1,152,2016,8,2,5,2,0.0,0,0,0,0,0,0,91.93,0,0,7,0,2.0,0.2857142857142857,0.0,0,46,0,1,0,0,5,3,3
29269,0,180,2017,8,2,4,2,0.0,0,0,0,0,0,0,71.1,0,0,6,0,2.0,0.3333333333333333,0.0,0,53,0,0,0,0,4,3,3
29270,0,76,2015,9,0,2,2,0.0,0,0,0,0,0,0,62.0,0,0,2,0,2.0,1.0,0.0,0,46,0,1,0,1,6,1,3
29271,0,34,2017,1,0,1,1,0.0,0,0,0,0,0,0,75.0,0,0,1,0,1.0,1.0,0.0,0,46,0,1,0,1,6,1,3
29272,0,25,2017,6,2,1,2,0.0,0,0,0,0,0,0,161.18,0,1,3,0,2.0,0.6666666666666666,0.5,1,50,0,1,0,1,5,3,3
29273,0,41,2016,12,0,1,2,0.0,0,0,0,0,0,0,88.0,0,1,1,0,2.0,2.0,0.5,1,119,0,0,0,0,5,3,3
29274,0,84,2017,5,0,2,2,0.0,0,0,0,0,0,0,126.0,0,3,2,0,2.0,1.0,1.5,1,38,0,1,0,1,5,3,3
29275,0,197,2016,8,1,1,2,0.0,0,0,0,0,0,0,85.5,0,1,2,0,2.0,1.0,0.5,1,109,0,1,0,0,5,1,3
29276,0,106,2017,8,2,3,2,0.0,0,0,0,0,2,0,154.0,0,1,5,0,2.0,0.4,0.5,1,50,0,1,0,1,5,3,3
29277,1,215,2017,4,2,2,2,0.0,0,0,0,0,0,0,54.0,0,0,4,0,2.0,0.5,0.0,0,46,0,1,1,1,5,3,3
29278,0,32,2016,3,0,2,2,0.0,0,0,0,0,0,0,105.4,0,2,2,0,2.0,1.0,1.0,1,46,0,1,0,1,5,3,3
29279,0,24,2016,3,2,5,1,0.0,0,0,0,0,0,0,58.0,0,0,7,0,1.0,0.14285714285714285,0.0,0,89,0,0,1,2,4,1,3
29280,1,148,2015,10,0,1,1,0.0,0,0,0,0,0,0,39.0,0,0,1,0,1.0,1.0,0.0,0,121,1,1,1,1,6,3,0
29281,0,81,2017,3,1,2,2,0.0,0,0,0,0,2,0,142.2,0,0,3,0,2.0,0.6666666666666666,0.0,0,25,0,1,0,1,5,3,3
29282,0,10,2015,10,0,2,2,0.0,0,0,0,0,0,0,107.0,1,1,2,0,2.0,1.0,0.5,1,121,0,1,1,2,1,3,0
29283,0,9,2016,5,1,0,2,0.0,0,0,0,0,0,0,70.0,0,0,1,0,2.0,2.0,0.0,0,53,0,1,1,1,6,1,3
29284,0,15,2017,2,2,4,2,0.0,0,0,0,0,0,0,75.0,0,0,6,0,2.0,0.3333333333333333,0.0,0,121,0,0,0,1,4,3,3
29285,1,3,2016,8,0,3,2,0.0,0,0,0,0,0,0,163.67,0,0,3,0,2.0,0.6666666666666666,0.0,0,38,0,1,0,1,5,3,3
29286,0,10,2016,8,2,4,1,1.0,0,0,0,0,1,0,242.33,0,1,6,0,2.0,0.3333333333333333,0.5,1,25,0,1,1,1,5,3,3
29287,1,171,2017,7,0,3,2,0.0,0,0,0,0,6,0,132.5,0,1,3,0,2.0,0.6666666666666666,0.5,1,38,0,1,0,1,5,3,3
29288,0,74,2017,7,9,21,1,0.0,0,0,0,2,0,0,115.0,2,3,30,1,1.0,0.03333333333333333,3.0,1,121,0,1,1,2,1,3,0
29289,0,272,2017,7,1,1,2,0.0,0,0,0,0,0,0,89.1,0,2,2,0,2.0,1.0,1.0,1,109,0,1,0,0,5,1,3
29290,0,121,2017,5,2,1,1,0.0,0,0,0,0,0,0,117.0,0,1,3,0,1.0,0.3333333333333333,1.0,1,109,0,1,0,1,5,3,3
29291,0,0,2017,2,0,1,1,0.0,0,1,0,1,0,0,43.0,0,1,1,0,1.0,1.0,1.0,1,121,0,1,1,1,5,3,3
29292,0,185,2017,2,2,2,1,0.0,0,1,3,10,2,0,39.6,0,5,4,0,1.0,0.25,5.0,1,121,0,1,1,1,5,3,0
29293,1,42,2017,1,0,1,2,0.0,0,0,0,0,0,0,62.0,0,0,1,0,2.0,2.0,0.0,0,121,0,1,1,1,5,3,3
29294,1,139,2016,9,0,4,3,1.0,0,0,0,0,0,0,159.0,0,0,4,0,4.0,1.0,0.0,0,53,0,1,1,1,5,3,3
29295,1,88,2016,12,2,5,2,0.0,0,0,0,0,0,0,83.06,0,2,7,0,2.0,0.2857142857142857,1.0,1,53,0,1,1,2,5,3,3
29296,0,126,2016,7,0,1,2,0.0,0,0,0,0,0,0,114.3,0,1,1,0,2.0,2.0,0.5,1,53,0,1,0,1,5,3,3
29297,0,264,2016,9,2,3,2,0.0,0,0,0,0,0,0,29.0,0,0,5,0,2.0,0.4,0.0,0,50,0,0,1,1,5,3,3
29298,1,14,2015,10,0,1,1,0.0,0,0,1,0,0,0,100.0,0,0,1,0,1.0,1.0,0.0,0,121,0,1,0,1,4,1,3
29299,1,82,2017,7,0,3,2,1.0,0,0,0,0,0,0,184.0,0,1,3,0,3.0,1.0,0.3333333333333333,1,121,0,1,1,1,5,3,3
29300,1,23,2016,12,1,1,2,0.0,0,0,0,0,0,0,72.0,0,0,2,0,2.0,1.0,0.0,0,53,0,1,1,1,5,3,3
29301,0,6,2016,6,0,2,1,0.0,0,0,0,0,0,0,120.0,1,0,2,0,1.0,0.5,0.0,0,38,0,1,1,1,1,3,0
29302,0,19,2017,8,1,1,2,0.0,0,0,0,0,0,0,182.0,0,1,2,0,2.0,1.0,0.5,1,46,0,1,1,1,5,3,3
29303,0,1,2017,3,0,1,2,0.0,0,1,0,1,0,0,34.0,0,1,1,0,2.0,2.0,0.5,1,121,0,1,1,1,4,0,3
29304,0,1,2016,1,2,1,2,0.0,0,0,0,0,0,0,97.0,0,0,3,0,2.0,0.6666666666666666,0.0,0,46,0,0,0,1,1,1,0
29305,1,208,2016,10,2,3,2,1.0,0,0,0,0,0,0,112.5,0,0,5,0,3.0,0.6,0.0,0,109,0,1,0,1,5,3,3
29306,1,318,2017,6,1,1,2,0.0,0,0,0,0,0,0,74.25,0,2,2,0,2.0,1.0,1.0,1,121,0,1,1,1,5,3,3
29307,0,46,2016,9,0,2,2,0.0,0,0,0,0,1,0,99.0,0,1,2,0,2.0,1.0,0.5,1,46,0,0,0,0,5,3,3
29308,0,105,2016,5,1,3,2,0.0,0,0,0,0,0,0,110.08,0,1,4,0,2.0,0.5,0.5,1,121,0,1,0,1,5,3,3
29309,1,113,2017,4,2,2,2,0.0,0,0,0,0,0,0,105.75,0,0,4,0,2.0,0.5,0.0,0,71,0,1,0,0,5,3,3
29310,1,38,2017,4,1,4,2,0.0,0,0,0,0,0,0,140.0,0,0,5,0,2.0,0.4,0.0,0,38,0,1,0,1,5,3,3
29311,0,2,2017,6,0,1,1,0.0,0,0,0,0,0,0,75.0,0,0,1,0,1.0,1.0,0.0,0,121,0,1,1,1,2,3,1
29312,0,169,2016,7,2,3,2,0.0,0,0,0,0,0,0,101.25,1,2,5,0,2.0,0.4,1.0,1,50,0,1,0,1,5,3,3
29313,0,13,2016,3,0,3,2,0.0,0,0,0,0,1,0,86.55,0,0,3,0,2.0,0.6666666666666666,0.0,0,53,0,0,1,2,6,1,3
29314,0,30,2015,12,0,4,2,0.0,0,0,0,0,0,0,98.5,1,2,4,0,2.0,0.5,1.0,1,12,0,1,1,1,5,3,3
29315,0,18,2016,2,1,5,2,0.0,0,0,0,0,0,0,62.83,0,1,6,0,2.0,0.3333333333333333,0.5,1,50,0,1,0,0,5,3,3
29316,0,24,2016,8,2,3,2,0.0,0,0,0,0,0,0,219.0,0,1,5,0,2.0,0.4,0.5,1,53,0,1,1,1,5,3,3
29317,1,165,2015,10,2,5,1,0.0,0,0,0,0,0,0,47.0,0,2,7,0,1.0,0.14285714285714285,2.0,1,121,0,1,1,1,5,3,3
29318,0,103,2016,2,0,2,2,0.0,0,0,0,0,0,0,50.0,0,1,2,0,2.0,1.0,0.5,1,121,0,1,1,2,6,3,3
29319,1,28,2017,6,1,2,2,0.0,0,0,0,0,0,0,170.0,0,2,3,0,2.0,0.6666666666666666,1.0,1,46,0,1,1,1,5,3,3
29320,1,63,2015,8,2,5,2,0.0,0,0,0,0,0,0,123.04,0,0,7,0,2.0,0.2857142857142857,0.0,0,121,0,1,1,1,5,3,3
29321,1,10,2016,4,0,3,2,0.0,0,0,0,0,0,0,111.0,0,0,3,0,2.0,0.6666666666666666,0.0,0,50,0,1,0,1,5,3,3
29322,0,9,2017,2,0,3,2,0.0,0,0,0,0,0,0,108.0,0,0,3,0,2.0,0.6666666666666666,0.0,0,50,0,1,0,1,5,3,3
29323,0,82,2015,8,2,2,2,0.0,0,0,0,0,0,0,154.0,0,0,4,0,2.0,0.5,0.0,0,30,0,1,1,1,5,3,3
29324,0,164,2015,10,0,2,1,0.0,0,0,0,0,0,0,100.0,0,0,2,0,1.0,0.5,0.0,0,121,0,1,0,1,4,1,3
29325,0,195,2016,8,0,1,2,2.0,0,0,0,0,0,0,165.9,0,0,1,0,4.0,4.0,0.0,0,38,0,0,0,1,1,3,0
29326,0,41,2017,1,0,3,2,0.0,0,0,0,0,0,0,69.56,0,0,3,0,2.0,0.6666666666666666,0.0,0,46,0,1,0,1,1,3,0
29327,1,82,2016,10,2,2,2,0.0,0,0,0,0,2,0,90.45,0,2,4,0,2.0,0.5,1.0,1,12,0,1,0,1,5,3,3
29328,1,3,2017,6,0,2,1,0.0,0,0,0,0,0,0,95.0,0,0,2,0,1.0,0.5,0.0,0,121,0,1,0,1,5,3,3
29329,0,87,2016,4,2,5,2,0.0,0,0,0,0,2,0,80.81,0,0,7,0,2.0,0.2857142857142857,0.0,0,53,0,1,1,2,6,1,0
29330,0,148,2016,7,2,5,2,0.0,0,0,0,0,1,0,105.96,0,1,7,0,2.0,0.2857142857142857,0.5,1,12,0,1,0,1,5,3,3
29331,0,240,2017,8,2,2,2,0.0,0,0,0,0,0,0,118.0,0,1,4,0,2.0,0.5,0.5,1,30,0,1,1,1,4,1,3
29332,0,11,2016,2,0,2,2,0.0,0,0,0,0,0,0,74.0,1,2,2,0,2.0,1.0,1.0,1,121,0,0,1,1,5,3,3
29333,0,1,2016,7,0,1,2,0.0,0,0,0,0,0,0,166.5,1,2,1,0,2.0,2.0,1.0,1,121,0,1,1,1,5,3,3
29334,0,70,2017,2,0,4,2,0.0,0,0,0,0,0,0,78.0,0,0,4,0,2.0,0.5,0.0,0,46,0,1,0,1,6,1,3
29335,0,16,2016,6,2,3,2,0.0,0,0,0,0,0,0,169.5,0,0,5,0,2.0,0.4,0.0,0,137,0,1,1,1,1,3,0
29336,1,49,2016,9,0,1,3,0.0,0,0,0,0,0,0,142.2,0,0,1,0,3.0,3.0,0.0,0,75,0,1,0,1,5,3,3
29337,1,279,2015,7,0,2,2,0.0,0,1,1,0,0,0,62.8,0,0,2,0,2.0,1.0,0.0,0,121,0,1,0,1,6,1,3
29338,1,242,2016,9,2,2,2,0.0,0,0,0,0,0,0,100.3,0,0,4,0,2.0,0.5,0.0,0,110,0,1,0,1,5,3,3
29339,0,112,2016,6,0,2,2,0.0,0,0,0,0,0,0,100.0,0,0,2,0,2.0,1.0,0.0,0,50,0,1,0,1,4,1,3
29340,0,91,2017,3,0,2,2,0.0,0,0,0,0,0,0,60.98,0,1,2,0,2.0,1.0,0.5,1,30,0,1,0,0,5,3,3
29341,1,277,2016,11,1,2,2,0.0,0,0,0,0,0,0,100.0,0,0,3,0,2.0,0.6666666666666666,0.0,0,121,1,1,0,1,6,3,3
29342,0,212,2017,4,2,1,2,0.0,0,0,0,0,4,0,99.0,0,2,3,0,2.0,0.6666666666666666,1.0,1,153,0,1,1,1,5,3,3
29343,0,37,2016,10,0,5,2,2.0,0,0,0,0,0,0,178.0,0,0,5,0,4.0,0.8,0.0,0,50,0,1,1,2,5,3,3
29344,0,144,2017,6,4,6,2,0.0,0,0,0,0,0,0,103.6,0,0,10,1,2.0,0.2,0.0,0,66,0,1,1,1,5,3,3
29345,0,7,2017,4,0,1,3,0.0,0,0,0,0,0,0,116.0,0,0,1,0,3.0,3.0,0.0,0,46,0,0,1,1,1,3,0
29346,1,0,2017,2,0,1,1,0.0,0,0,0,0,0,0,0.0,0,0,1,0,1.0,1.0,0.0,0,121,0,1,0,1,0,3,0
29347,0,0,2015,8,0,1,1,0.0,0,0,0,0,0,0,114.0,0,1,1,0,1.0,1.0,1.0,1,46,0,1,0,1,5,2,3
29348,1,34,2016,10,2,5,2,0.0,0,0,0,0,0,0,58.57,0,0,7,0,2.0,0.2857142857142857,0.0,0,66,0,1,1,1,5,3,3
29349,0,150,2017,4,1,4,2,0.0,0,0,0,0,0,0,130.5,0,4,5,0,2.0,0.4,2.0,1,50,0,1,0,1,5,1,3
29350,0,73,2017,3,0,2,1,0.0,0,0,0,0,1,0,90.0,0,0,2,0,1.0,0.5,0.0,0,50,0,1,0,1,6,1,3
29351,0,74,2015,9,0,2,2,0.0,0,0,0,0,0,0,109.0,0,0,2,0,2.0,1.0,0.0,0,121,0,1,0,2,4,1,3
29352,1,181,2016,5,2,4,2,0.0,0,0,1,0,0,42,90.0,0,0,6,0,2.0,0.3333333333333333,0.0,0,121,1,1,0,1,4,3,3
29353,1,104,2017,5,1,2,1,0.0,0,0,0,0,0,0,160.0,0,0,3,0,1.0,0.3333333333333333,0.0,0,121,1,1,0,1,6,3,3
29354,1,23,2015,12,1,4,2,0.0,0,1,1,0,0,0,69.0,0,0,5,0,2.0,0.4,0.0,0,121,0,1,0,1,5,3,3
29355,0,13,2016,3,0,3,2,0.0,0,0,0,0,1,0,86.55,0,0,3,0,2.0,0.6666666666666666,0.0,0,66,0,0,1,2,6,1,3
29356,0,15,2017,2,0,2,2,0.0,0,0,0,0,0,0,108.0,0,1,2,0,2.0,1.0,0.5,1,121,0,1,0,1,5,3,3
29357,0,273,2017,8,0,4,2,0.0,0,0,0,1,4,0,152.38,1,1,4,0,2.0,0.5,0.5,1,121,0,1,1,1,1,3,3
29358,0,65,2017,1,0,2,1,0.0,0,0,0,0,0,0,65.0,0,0,2,0,1.0,0.5,0.0,0,38,0,1,0,1,6,1,3
29359,0,76,2016,11,1,1,2,0.0,0,0,0,0,0,0,146.8,0,3,2,0,2.0,1.0,1.5,1,71,0,1,0,2,5,3,3
29360,0,68,2015,9,2,2,2,0.0,0,0,0,0,0,0,62.0,0,0,4,0,2.0,0.5,0.0,0,121,0,1,0,1,6,1,3
29361,0,158,2016,5,0,4,2,0.0,0,0,0,0,13,0,123.25,0,1,4,0,2.0,0.5,0.5,1,9,0,1,0,1,5,3,3
29362,0,0,2015,9,2,3,1,0.0,0,0,0,0,2,0,0.0,0,1,5,0,1.0,0.2,1.0,1,121,0,1,0,1,0,3,0
29363,0,108,2017,6,0,1,2,0.0,0,0,0,0,0,0,108.0,0,0,1,0,2.0,2.0,0.0,0,149,0,1,0,0,5,3,3
29364,0,192,2017,7,2,0,2,0.0,0,0,0,0,0,0,155.52,0,2,2,0,2.0,1.0,1.0,1,12,0,1,1,1,1,3,0
29365,0,33,2016,1,1,1,1,0.0,0,0,0,0,1,15,59.0,0,0,2,0,1.0,0.5,0.0,0,121,0,1,0,1,2,1,1
29366,0,73,2016,11,0,1,2,0.0,0,0,0,0,0,0,37.8,0,1,1,0,2.0,2.0,0.5,1,121,0,0,1,1,5,3,3
29367,1,153,2017,6,0,4,1,0.0,0,0,0,0,0,0,110.0,0,0,4,0,1.0,0.25,0.0,0,121,1,1,0,1,2,3,3
29368,0,277,2016,9,2,5,2,0.0,0,0,0,0,0,0,89.14,0,1,7,0,2.0,0.2857142857142857,0.5,1,110,0,1,0,2,4,1,3
29369,0,320,2016,8,0,2,1,0.0,0,0,0,0,1,0,90.0,0,0,2,0,1.0,0.5,0.0,0,38,0,0,0,2,4,1,3
29370,0,9,2016,5,1,0,2,0.0,0,0,0,0,0,0,70.0,0,0,1,0,2.0,2.0,0.0,0,53,0,1,1,1,6,1,3
